Explanation of data format:,,,,,,,,
,,,,,,,,
CurNum - current number of the meteor in the look-up table.,,,,,,,,
SolLon - ecliptic longitude of Sun at the meteor instant (J2000).,,,,,,,,
SCELoG - Sun centered ecliptic longitude of the geocentric radiant.,,,,,,,,
ELaG -  ecliptic latitude of the geocentric radiant.,,,,,,,,
VG -  geocentric velocity.,,,,,,,,
IAUNo -   IAU numerical code of the shower.,,,,,,,,
IAUCoe -  IAU 3 letter code of the shower.            Not obligatory,,,,,,,,
CatCod -  code of the source catalogue of the meteor. Not obligatory,,,,,,,,
MetCod -  meteor code given in the source catalogue.  Not obligatory,,,,,,,,
,,,,,,,,
CurNum,SolLon,SCELoG,ELaG,VG,IAUNo,IAUCode,CatCod,MetCod
:-----------------------------------------------------------------------,,,,,,,,
97,293.250000,0.25,-11.30,21.47,1208,OES,pansy,1768326509798785
98,293.250000,1.00,-10.20,22.34,1208,OES,pansy,1768326510014785
99,293.250000,2.25,-10.87,21.42,1208,OES,pansy,1768329677653617
100,293.250000,4.25,-10.45,21.30,1208,OES,pansy,1768331697202693
101,293.250000,0.75,-10.48,21.55,1208,OES,pansy,1768336145844898
102,293.250000,2.75,-11.43,20.03,1208,OES,pansy,1768336824755391
103,293.250000,4.75,-11.00,21.52,1208,OES,pansy,1768341768594465
104,293.500000,356.50,-8.77,23.08,1208,OES,pansy,1768350955155708
105,293.500000,2.00,-11.45,21.75,1208,OES,pansy,1768352340237493
106,293.500000,5.50,-10.73,21.34,1208,OES,pansy,1768353229208813
107,293.500000,356.75,-8.70,20.81,1208,OES,pansy,1768362655747677
108,293.750000,2.00,-9.38,23.05,1208,OES,pansy,1768364154074278
109,293.750000,1.50,-10.06,23.00,1208,OES,pansy,1768365270424828
110,293.750000,0.25,-10.09,20.55,1208,OES,pansy,1768366004076126
111,293.750000,2.75,-10.71,21.48,1208,OES,pansy,1768366165847348
112,293.750000,359.75,-11.51,22.67,1208,OES,pansy,1768366434650584
113,293.750000,356.75,-8.45,25.13,1208,OES,pansy,1768367561290735
114,293.750000,1.75,-10.80,22.45,1208,OES,pansy,1768380321148442
115,293.750000,4.75,-10.82,18.67,1208,OES,pansy,1768382818415980
116,294.000000,1.25,-9.30,22.89,1208,OES,pansy,1768385259893111
117,294.000000,358.25,-8.36,23.53,1208,OES,pansy,1768390217786584
118,294.000000,3.00,-10.23,20.83,1208,OES,pansy,1768395339907279
119,292.000000,359.75,-11.45,23.14,1208,OES,pansy,1768227448708465
120,292.000000,2.75,-11.53,21.81,1208,OES,pansy,1768230987072152
121,292.000000,7.75,-11.77,20.73,1208,OES,pansy,1768231859352272
122,292.000000,2.50,-10.74,22.81,1208,OES,pansy,1768235667088794
123,292.000000,1.75,-10.02,20.30,1208,OES,pansy,1768236321871283
124,292.250000,3.00,-9.33,22.38,1208,OES,pansy,1768241977696051
125,292.250000,3.50,-10.46,22.05,1208,OES,pansy,1768242583822533
126,292.250000,3.75,-9.39,19.86,1208,OES,pansy,1768243313321832
127,292.500000,357.50,-9.13,21.89,1208,OES,pansy,1768260390586551
128,292.500000,6.00,-11.73,19.47,1208,OES,pansy,1768266388336169
129,292.500000,357.00,-10.11,22.91,1208,OES,pansy,1768267282001890
130,292.500000,3.00,-11.84,21.88,1208,OES,pansy,1768276760139178
131,292.500000,2.00,-10.78,22.13,1208,OES,pansy,1768278486219413
132,292.750000,1.75,-9.27,22.16,1208,OES,pansy,1768288134790325
133,292.750000,3.50,-10.73,22.23,1208,OES,pansy,1768297588668419
134,292.750000,4.75,-9.92,22.33,1208,OES,pansy,1768297977578872
135,293.000000,359.00,-9.21,23.42,1208,OES,pansy,1768307464016977
136,293.000000,2.00,-10.58,21.63,1208,OES,pansy,1768308138215470
137,293.000000,1.50,-10.30,22.47,1208,OES,pansy,1768309263550025
138,293.000000,6.75,-11.52,21.30,1208,OES,pansy,1768309414399646
139,293.000000,3.50,-10.80,21.63,1208,OES,pansy,1768309917702115
140,293.000000,357.25,-9.62,23.67,1208,OES,pansy,1768310137810946
141,293.000000,358.00,-8.25,23.64,1208,OES,pansy,1768310388479780
142,291.000000,0.25,-9.07,21.56,1208,OES,pansy,1768142338178426
143,291.000000,356.25,-8.70,25.23,1208,OES,pansy,1768144511730725
144,291.000000,2.25,-9.84,23.27,1208,OES,pansy,1768146691830225
145,291.000000,4.75,-10.27,21.53,1208,OES,pansy,1768148216635235
146,291.000000,6.75,-11.38,21.02,1208,OES,pansy,1768150155437102
147,291.250000,2.25,-9.31,22.66,1208,OES,pansy,1768151892982942
148,291.250000,5.25,-10.11,21.91,1208,OES,pansy,1768154125844049
149,291.250000,4.00,-11.00,21.06,1208,OES,pansy,1768155797362677
150,291.500000,3.75,-9.95,21.70,1208,OES,pansy,1768189263333624
151,291.500000,5.50,-10.70,21.28,1208,OES,pansy,1768190163988146
152,292.000000,0.50,-9.59,23.03,1208,OES,pansy,1768219802739411
153,292.000000,4.75,-9.30,22.13,1208,OES,pansy,1768225418751385
154,290.000000,4.75,-10.88,21.77,1208,OES,pansy,1768061260481009
155,290.500000,1.00,-9.18,22.64,1208,OES,pansy,1768092994011709
156,290.500000,0.50,-8.73,23.14,1208,OES,pansy,1768093653005397
157,290.500000,0.75,-9.03,22.88,1208,OES,pansy,1768095588480857
158,290.500000,0.50,-8.12,23.77,1208,OES,pansy,1768099098737329
159,290.500000,4.00,-10.36,21.59,1208,OES,pansy,1768101260675218
160,290.750000,359.00,-9.17,24.13,1208,OES,pansy,1768113469592063
161,290.750000,4.25,-14.23,21.67,1208,OES,pansy,1768114047846542
162,290.750000,357.75,-11.17,22.48,1208,OES,pansy,1768127604992399
163,290.750000,2.50,-10.58,22.36,1208,OES,pansy,1768128674658146
164,289.000000,3.50,-15.06,21.83,1208,OES,pansy,1767975635757272
165,289.000000,357.50,-8.59,22.81,1208,OES,pansy,1767975837954099
166,289.000000,4.00,-9.73,22.11,1208,OES,pansy,1767979113460151
167,289.000000,3.50,-8.51,22.56,1208,OES,pansy,1767979765559441
168,289.000000,357.25,-8.41,21.13,1208,OES,pansy,1767981730196512
169,289.000000,1.50,-8.73,21.69,1208,OES,pansy,1767982155431770
170,289.250000,359.75,-11.78,23.55,1208,OES,pansy,1767983863233604
171,289.250000,4.75,-10.19,20.23,1208,OES,pansy,1767985662622651
172,289.250000,4.75,-14.63,20.23,1208,OES,pansy,1767986524582769
173,289.500000,357.00,-11.04,25.14,1208,OES,pansy,1768005375516530
174,289.500000,0.75,-11.69,21.75,1208,OES,pansy,1768009711416319
175,289.750000,0.50,-9.41,22.98,1208,OES,pansy,1768029551201427
176,288.000000,2.00,-10.73,21.38,1208,OES,pansy,1767878838348785
177,288.000000,7.25,-11.27,21.36,1208,OES,pansy,1767884280880746
178,288.000000,359.00,-10.45,21.34,1208,OES,pansy,1767886216620216
179,288.000000,4.25,-12.06,21.39,1208,OES,pansy,1767890152188765
180,288.250000,357.00,-10.98,22.33,1208,OES,pansy,1767908397552876
181,288.500000,1.75,-8.45,22.55,1208,OES,pansy,1767921882101898
182,288.500000,359.50,-9.31,23.44,1208,OES,pansy,1767930158394220
183,288.500000,4.75,-14.23,21.25,1208,OES,pansy,1767936251303845
184,288.750000,4.75,-10.66,21.77,1208,OES,pansy,1767940635014841
185,289.000000,6.25,-11.98,21.16,1208,OES,pansy,1767961441590508
186,289.000000,0.00,-10.21,22.91,1208,OES,pansy,1767963675960417
