Explanation of data format:,,,,,,,,
,,,,,,,,
CurNum - current number of the meteor in the look-up table.,,,,,,,,
SolLon - ecliptic longitude of Sun at the meteor instant (J2000).,,,,,,,,
SCELoG - Sun centered ecliptic longitude of the geocentric radiant.,,,,,,,,
ELaG -  ecliptic latitude of the geocentric radiant.,,,,,,,,
VG -  geocentric velocity.,,,,,,,,
IAUNo -   IAU numerical code of the shower.,,,,,,,,
IAUCoe -  IAU 3 letter code of the shower.            Not obligatory,,,,,,,,
CatCod -  code of the source catalogue of the meteor. Not obligatory,,,,,,,,
MetCod -  meteor code given in the source catalogue.  Not obligatory,,,,,,,,
,,,,,,,,
CurNum,SolLon,SCELoG,ELaG,VG,IAUNo,IAUCode,CatCod,MetCod
:-----------------------------------------------------------------------,,,,,,,,
65,315.750000,353.00,-8.52,25.28,115,DCS,pansy,1770235129526736
66,315.750000,355.25,-8.19,23.91,115,DCS,pansy,1770235570891605
67,316.000000,352.50,-7.31,23.64,115,DCS,pansy,1738714525666829
68,316.500000,354.75,-8.27,25.81,115,DCS,pansy,1738741563830494
69,316.500000,355.75,-9.95,24.55,115,DCS,pansy,1738746260381533
70,316.500000,354.50,-6.09,23.39,115,DCS,pansy,1738746936340025
71,316.500000,355.50,-8.57,25.42,115,DCS,pansy,1738751755683080
72,316.500000,356.50,-7.62,25.81,115,DCS,pansy,1738751996004713
73,316.500000,353.00,-7.80,26.28,115,DCS,pansy,1738752586454393
74,316.750000,355.00,-9.93,25.55,115,DCS,pansy,1738760193717825
75,316.750000,352.00,-7.53,26.47,115,DCS,pansy,1738769161103043
76,317.000000,353.50,-7.88,24.45,115,DCS,pansy,1738784766511549
77,316.000000,353.25,-9.11,24.44,115,DCS,pansy,1770267548686981
78,316.000000,353.50,-7.38,26.11,115,DCS,pansy,1770272098700493
79,316.250000,354.75,-8.35,25.94,115,DCS,pansy,1770277457936532
80,316.250000,355.50,-7.85,26.13,115,DCS,pansy,1770277458304532
81,316.250000,353.25,-9.18,25.52,115,DCS,pansy,1770279844370506
82,316.250000,353.25,-8.16,26.19,115,DCS,pansy,1770289851124074
83,316.250000,354.50,-8.34,25.34,115,DCS,pansy,1770296608768331
84,316.500000,353.75,-7.14,23.67,115,DCS,pansy,1770300932474607
85,316.750000,351.25,-8.37,26.02,115,DCS,pansy,1770322886715536
86,317.000000,354.25,-7.68,26.27,115,DCS,pansy,1770340326093802
87,314.000000,353.25,-10.83,26.14,115,DCS,pansy,1738537973408914
88,314.250000,354.75,-5.87,26.61,115,DCS,pansy,1738560548491974
89,314.250000,354.75,-8.56,25.45,115,DCS,pansy,1738560587555980
90,314.500000,352.25,-9.30,24.98,115,DCS,pansy,1738569104400337
